GeneID	Length	X23908X10_20240412_LH00227_0067_A22KHYJLT3_S27_L003.resultsAligned.sortedByCoord.out.bam
53869	2333	634
53870	4554	81
53871	14210	18
53872	7614	1980
53878	1570	0
53881	10913	408
53883	11149	340
53885	2319	62
53886	14073	46
53890	4517	152
53892	2894	111
53893	8490	232
53895	1207	68
53896	2294	13
53897	2902	154
53901	4172	573
53902	5101	217
53906	537	0
53945	3487	31
53951	4849	116
53970	5222	122
53972	3967	52
53973	2060	0
53975	3040	80
53978	5701	10
54003	4883	346
54004	10107	390
54006	11347	392
54120	1336	4
54122	7937	135
54123	1934	14
54124	757	24
54125	4084	46
54126	11106	693
54127	396	292
54128	1990	106
54130	2749	456
541307	282	0
54131	2532	73
54132	1505	28
54135	2177	36
54137	2154	3
54138	2552	526
54139	4300	7
54140	2671	0
54141	3884	110
541463	2252	0
54150	1608	0
54151	12223	305
54152	1520	53
54153	3434	24
54156	2700	0
54159	759	0
54160	4662	183
54161	4656	430
541610	2701	6
54167	4325	0
54169	37946	1077
54170	2606	243
54188	1791	88
54189	5534	1073
54192	782	0
54194	4160	245
54195	3251	197
54196	1793	521
54197	1101	93
54198	1377	453
54199	2249	5
54200	2112	1
54201	9411	148
54204	4748	1
54208	2135	586
54214	10458	720
54215	2642	12
54216	13216	1377
54217	783	200
54218	1577	10
54219	2415	18
54324	5452	36
54325	4444	75
54326	3963	17
54338	8382	571
54342	3840	105
54343	17823	1495
54351	1728	94
54352	2403	5
54353	1639	246
54354	3738	10
54357	11546	530
54364	1154	64
54366	3889	217
54367	4478	276
54368	2622	1
54369	1497	22
54371	6242	2326
54373	2152	0
54375	9176	867
54376	1525	11
54377	3649	1796
54378	2869	1
54380	8491	171
54381	2013	62
54382	876	0
54383	5820	321
54384	12277	185
54387	6825	270
54388	864	0
54390	1201	0
54391	2482	249
54392	4468	132
54393	5818	586
54394	9059	262
54396	3514	16
54397	2335	69
54399	2182	51
54401	3672	1452
54402	1078	26
54403	9078	499
54405	494	30
54409	872	35
54411	3785	383
54418	16962	599
54419	1497	0
54420	2358	2
54422	5241	7
54426	2226	1
54427	2670	0
54445	2230	61
54446	20917	1999
54447	4823	51
54448	883	0
54450	1951	0
54451	3195	258
544678	9294	22
544696	9206	146
544707	907	0
544710	1305	0
544717	748	6
54473	3854	318
544736	1009	0
544748	930	0
544752	7084	981
544763	748	0
544767	3182	3
544791	5902	3
544792	1158	0
544806	2187	0
544807	1205	0
544808	815	0
544817	5973	28
54483	3607	0
54484	5086	252
544848	6063	34
54485	3451	34
54486	4276	85
544864	6413	22
544881	1851	0
544896	351	0
544922	2458	12
544923	1810	0
544944	629	3
544963	6015	142
544971	13918	522
544990	971	0
544998	697	0
545007	1815	18
545013	997	0
545030	11010	43
545047	851	0
545055	1099	1
545056	1189	32
545085	3825	125
545086	1605	2
545091	1165	43
545123	1590	0
545124	2947	78
545126	3359	2
545136	9412	199
545140	2114	0
545156	77184	948
545180	1045	1
545182	9299	13
54519	3363	53
545192	6090	39
545205	4507	10
545207	5078	0
54524	6396	248
54525	11521	218
545253	12766	90
54526	11764	38
545260	2764	1
545261	601	15
545276	2422	41
545279	1795	0
545280	1622	0
545288	1732	0
545291	7013	0
545363	1930	0
545366	1602	3
545370	18777	198
545378	399	0
545384	1294	0
545389	13335	1485
545391	18068	287
545417	1103	0
545428	10566	119
545447	842	0
545466	2402	0
545471	2706	1
545474	3107	6
545475	397	0
545477	1572	0
545481	2300	0
545486	2004	0
545490	1335	15
545510	13361	11
545527	2319	17
545531	4347	20
545539	1568	11
545547	699	0
545548	568	0
545551	2228	0
545554	3176	16
545557	10038	2
545562	1413	0
545605	3263	6
54561	2826	37
545611	5191	12
54562	2114	1
545622	7363	62
54563	9147	247
545637	1325	0
545641	1078	0
545645	811	0
545646	968	1
545647	968	1
545648	811	0
545649	1462	0
545650	1462	0
545651	1462	0
545652	1556	2
545653	968	0
545654	549	0
545655	549	0
545660	2264	0
545662	1975	1
545667	3566	2
545677	1181	0
545681	5873	26
545691	997	0
545693	2090	0
545700	3752	174
545725	4804	35
545728	1153	0
545732	1108	0
545739	804	0
545758	1381	0
545762	2037	0
545763	1599	0
545785	2376	0
545798	2507	1
545809	4233	2
545812	1878	1
545814	2728	0
545817	4206	4
545824	1468	0
545847	353	0
545848	348	0
545849	358	0
545850	347	1
545851	347	0
545861	4644	1
545874	2568	0
545884	648	0
545886	647	0
545893	1123	6
545902	4633	1
545909	2586	0
545913	1992	0
545925	1942	0
545929	1726	0
545934	942	0
545936	1880	0
545938	4897	80
545947	527	0
545948	421	0
545951	1337	0
545963	1427	0
545975	3597	2
54598	4996	620
545982	447	0
545985	972	0
54601	5043	67
546024	2893	0
546036	721	0
546038	1740	0
54604	12255	723
546049	1621	80
546055	2441	0
546058	8049	42
54607	6287	219
546071	7795	211
54608	6967	3916
54609	3331	351
546096	1251	1
54610	7895	180
546100	499	4
54611	14174	260
546118	2757	0
54612	1900	3
546123	1715	0
54613	4262	163
546134	5865	2
54614	4345	201
546143	1039	5
546144	5392	1
54615	446	3
546157	1504	0
54616	6017	435
546160	2291	0
546161	1922	0
546166	3498	20
546176	1014	0
546185	1955	0
546205	1026	0
546213	358	0
54624	3899	144
546244	352	0
546250	1721	0
546263	729	1
546268	695	0
546272	991	0
546282	875	0
546294	590	0
54630	2738	5
54631	6102	1
54632	3389	40
546325	3193	1
54633	1334	122
546335	775	0
546336	6901	159
54634	2908	2
546347	560	2
54635	3580	29
54636	2399	52
546368	1060	5
54637	1206	88
54638	2256	41
546387	2722	32
546397	977	0
54644	6480	192
54645	4807	220
54646	3499	37
54648	3641	26
546488	939	0
54650	8772	233
54651	3240	22
546511	565	0
546519	1820	4
54652	6168	1
546524	15250	43
546546	2051	1
546611	7543	40
546612	331	0
546623	780	1
546643	907	0
546644	936	0
546648	5764	1
54667	5851	263
546672	690	0
54670	6789	83
54672	5026	6
546723	843	4
546726	2038	1
546729	1047	0
54673	7579	1522
546747	978	0
546752	5632	101
54678	2741	29
546801	1832	1
54683	1271	133
546840	8785	5
546849	1360	0
546854	1561	1
546886	921	2
546896	954	2
546901	930	0
546903	918	0
546905	320	0
546912	2562	0
546913	2562	0
546943	915	0
546944	915	0
546964	2580	1
54698	5044	10
546980	2553	0
546981	2562	0
546983	2565	0
546989	984	0
54709	1109	157
547097	2709	0
54710	6026	7
547109	1989	5
54711	5407	76
54712	8014	255
547127	4710	81
54713	6692	4
547150	4659	3481
547154	539	0
547160	494	0
547168	983	0
547176	8140	126
54720	2532	109
54721	5239	88
547210	336	0
54722	11750	358
54723	3549	60
54725	24623	1315
547253	8491	42
547328	337	0
547329	326	0
547330	361	0
547334	1511	4
547347	1633	1
547420	337	0
547424	352	0
547427	328	0
547428	341	0
547431	3130	3
550619	2857	0
552899	2536	0
552913	1662	15
553095	531	0
553127	1273	182
554292	1449	0
554327	5481	24
55925	3052	1
55927	2771	43
55932	3175	12
55934	1142	62
55935	6586	669
55936	6268	133
55938	764	9
55942	1343	19
55943	6768	82
55944	2113	248
55946	4950	515
55947	4349	85
55948	1297	9
55949	1933	488
55950	2040	33
55951	1662	135
55960	2499	74
55961	2582	0
55963	3926	227
55978	1136	77
55979	2976	129
55980	4424	228
55981	4719	89
55982	8517	162
55983	4505	165
55984	4310	47
55985	1175	1
55987	3997	6
55988	10206	419
55989	2184	252
55990	4294	11
55991	2075	112
55992	3322	164
55993	3274	5
55994	6286	60
56009	1273	17
56012	906	11
56013	14654	687
56014	2352	1
56015	939	0
56016	1910	11
56017	2271	34
56018	1948	30
56030	7278	610
56031	1272	30
56032	1756	17
56036	6718	790
56040	468	491
56041	4039	475
56043	3138	88
56044	2662	408
56045	4710	153
56046	10346	145
56047	2178	0
56048	3101	192
56050	3106	24
56055	4981	216
56057	3650	0
56066	1605	1
56068	5435	229
56069	1276	0
56070	5368	693
56072	2820	3
56075	5986	150
56077	7828	255
56078	3449	18
56079	11197	660
56085	3686	758
56086	2991	1005
56087	14115	27
56088	1044	24
56089	1397	2
56092	1519	0
56093	3897	1
56094	2493	0
56095	3153	193
56096	1446	0
56149	2697	17
56150	2088	62
56173	2004	0
56174	3053	53
56175	7660	14
56176	1748	57
56177	3428	358
56183	817	0
56184	567	0
56185	2207	2
56187	2615	68
56188	4794	10
56189	2383	0
56190	2016	16
56191	7761	529
56193	4117	171
56194	7681	839
56195	4639	740
56196	1977	98
56198	4532	89
56199	4509	46
56200	4743	552
56205	2962	271
56207	2025	95
56208	2414	272
56209	1529	183
56210	12644	363
56212	1264	99
56213	2039	544
56214	1802	61
56215	6501	746
56216	5043	409
56217	5647	236
56218	3482	174
56219	4225	16
56220	4877	504
56221	1371	0
56222	1258	2
56223	1802	2
56224	15327	433
56226	3986	1
56228	3570	419
56229	11259	130
56233	16014	213
56248	7897	569
56249	6023	214
56258	2477	393
56264	2421	24
56273	1973	68
56274	11279	230
56275	3168	189
56277	3453	7
56278	2422	97
56279	1622	36
56280	1496	60
56282	981	65
56284	5016	88
56289	3944	29
56291	4634	254
56292	1139	52
56293	1500	2
56294	4057	288
56295	1972	128
56296	2829	21
56297	1951	48
56298	11267	278
56299	1713	8
56305	2827	281
56306	3238	65
56307	5440	550
56309	1485	57
56310	1898	45
56312	626	24
56314	6507	120
56315	2124	6
56316	6188	227
56317	3211	74
56318	5957	3
56320	3117	236
56321	20787	473
56322	3056	59
56323	4033	124
56324	5684	211
56325	5176	17
56327	869	26
56330	1061	148
56332	4874	240
56334	2145	522
56335	8117	86
56336	4262	129
56338	2801	159
56347	2882	661
56348	1839	306
56349	4386	88
56350	987	80
56351	1954	630
56353	4376	211
56354	3671	541
56356	1621	461
56357	3623	84
56358	930	18
56360	1848	50
56361	1929	36
56362	2826	0
56363	5779	292
56364	7125	263
56365	2622	0
56367	2521	443
56368	2082	15
56369	924	44
56370	1573	112
56371	2254	127
56372	1829	261
56373	1477	1
56374	1544	336
56375	2676	47
56376	6838	1094
56378	901	225
56379	3271	0
56380	4937	15
56381	13564	1255
56382	1599	110
56384	5454	166
56386	6052	661
56388	2183	0
56389	2491	134
56390	701	13
56392	5200	260
56395	2177	57
56397	2494	922
56398	2612	292
56399	5225	502
56401	3417	68
56403	7909	1681
56404	10230	402
56405	1937	12
56406	7116	541
56407	3198	339
56409	2554	531
56410	4723	117
56412	3109	67
56417	6390	230
56418	2455	289
56419	6394	117
56420	1620	99
56421	11760	609
56422	7318	437
56424	1410	28
56426	1923	140
56427	6656	39
56428	2712	326
56429	1713	0
56430	9741	307
56431	1900	606
56433	2842	174
56434	1729	1027
56436	1429	153
56437	1594	14
56438	1655	219
56440	2079	560
56441	1499	29
56442	2827	1533
56443	1588	486
56444	4022	279
56445	2936	462
56447	1981	203
56448	2772	26
56449	1862	399
56451	1392	125
56452	1654	74
56453	4771	483
56454	3527	239
56455	2007	800
56456	2381	139
56457	4329	397
56458	5552	105
56459	2631	141
56460	3071	2
56461	6308	986
56462	2186	302
56463	5590	463
56464	2052	30
56468	9926	333
56469	7325	385
56470	2687	53
56471	1685	75
56473	2907	548
56480	3031	217
56484	6787	409
56485	3096	3
56486	1122	361
56488	1101	34
56489	4519	24
56490	27203	5399
56491	6958	372
56492	3121	0
56494	6246	418
56495	1406	98
56496	2647	339
56501	6551	75
56503	2674	124
56504	2029	116
56505	1669	60
56506	1567	9
56508	10182	250
56513	1437	18
56515	4332	199
56516	5633	124
56517	7420	114
56519	458	0
56520	1131	26
56522	2337	0
56523	6597	3
56524	3200	416
56525	7799	53
56526	7061	40
56527	5375	101
56529	1183	156
56530	1414	88
56531	23983	1424
56532	1965	7
56533	8597	215
56534	781	5
56535	2405	109
56538	1505	11
56541	2567	127
56542	7126	829
56543	11178	633
56544	17512	35
56546	2674	3
56550	3037	623
56551	1282	129
56552	2568	0
56554	1476	0
56612	679	135
56613	4676	76
56615	1406	27
56619	3015	1
56620	1245	5
56622	2920	8
56626	2848	25
56629	6048	2
56631	3986	43
56632	4313	70
56635	870	0
56636	947	0
56637	8484	1357
56640	1249	0
56642	1435	1
56643	3123	1
56644	2285	40
56690	3229	6
56691	989	0
56692	1263	111
56693	1672	58
56695	3631	147
56696	2743	0
56697	16678	564
56698	2048	124
56699	4279	101
56700	1537	72
56702	794	54
56703	4870	80
56705	3599	638
56706	11054	681
56707	9947	154
56708	1894	3
56709	3062	121
56710	3354	249
56711	15107	15
56715	3366	87
56716	4042	71
56717	8595	443
56720	1635	2
56722	2421	181
56724	1171	21
56726	2836	731
56727	1047	1
56734	4203	14
56735	2174	0
56736	4150	432
56737	3055	302
56738	2738	38
56739	2387	8
56741	7314	141
56742	1773	25
56743	4088	58
56744	520	5
56745	4957	34
56746	1054	0
56747	16772	646
56748	2051	44
56749	2347	26
56752	3360	96
56753	1764	0
56758	7584	908
56760	1170	0
56771	5706	174
56772	2588	176
56773	1935	35
56774	3433	0
56784	10465	1053
56786	1685	258
56787	706	0
56788	3563	3
56790	4314	447
56791	1387	15
56792	1663	3
56794	3697	28
56795	6422	188
56802	2248	75
56805	5122	276
56807	7460	1211
56808	5685	102
56809	16035	283
56811	3770	10
56812	3515	64
56835	1335	0
56838	4267	50
56839	4460	51
56843	5437	2
56844	3697	168
56846	2800	6
56847	3401	48
56856	2607	6
56857	4111	28
56858	1021	0
56860	1062	0
56861	1028	0
56863	1443	0
56868	2179	0
56869	5127	47
56872	1001	0
56873	17839	386
56874	7184	83
56876	2954	356
56878	5719	308
57014	2411	0
57028	3923	91
57080	5716	172
57138	6181	148
57170	2919	67
57230	3480	114
57246	6873	14
57247	5329	172
57248	1156	1
57249	6336	13
57250	1046	0
57251	936	0
57252	903	0
57253	894	1
57254	1006	1
57255	1070	0
57256	1077	0
57257	5410	100
57258	16210	543
57259	5647	119
57260	2596	2
57261	20725	1372
57262	541	1
57263	696	0
57264	1287	1
57265	3628	13
57266	3125	100
57267	3314	45
57269	1679	0
57270	1865	0
57271	1010	0
57272	909	0
57274	3203	7
57275	668	12
57276	1170	3
57277	522	0
57278	2407	15
57279	1746	65
57294	575	357
57295	5392	150
57296	1513	230
57312	1629	39
57314	2334	59
57315	2253	86
57316	3348	141
57317	4467	186
57319	1791	54
57320	1125	133
57321	3599	146
57329	1029	0
57330	6630	293
57339	5071	18
57340	3903	186
57342	4496	233
57344	2845	37
57349	1083	1
57354	8323	294
57355	2081	0
57357	8037	58
57370	1998	107
57373	1532	15
57376	2919	380
57377	2784	76
57385	6288	0
57390	2228	5
57394	1417	0
574081	174	0
57423	428	136
57425	466	1
57426	419	0
57429	1583	1
57430	1180	0
57431	1157	24
57432	1645	37
57434	3217	110
57435	7156	131
57436	1773	280
57437	2036	585
57438	8534	719
57439	3361	218
57440	3658	350
574402	5429	3833
574403	5980	195
574404	5541	0
574405	5250	0
57441	2648	20
574415	282	0
574417	1002	2
574418	2538	27
57442	3189	9
574428	3935	14
574429	2110	0
57443	6260	343
574437	2919	20
574438	2674	0
57444	4279	5
574519	3208	0
57737	886	0
57738	4466	118
57740	2336	30
57741	3836	197
57742	1356	3
57743	7201	498
57745	3950	28
57746	6419	8
57748	8780	969
57749	3994	1
57750	9014	180
57751	1544	82
57752	15301	365
57753	5057	152
57754	1846	93
57755	1186	4
57756	1267	5
57757	3803	0
57764	2411	71
57765	2552	2
57773	9750	103
57775	15086	108
57776	4089	649
57778	4494	56
57780	678	31
57781	1850	2
57782	3480	105
57783	3222	55
57784	3519	102
57785	950	18
57808	598	341
57810	22146	67
57811	4829	0
57813	2951	52
57814	2508	17
57815	3380	130
57816	1036	7
57837	2014	41
57866	1035	0
57869	3581	52
57874	4603	502
57875	1903	28
57890	3592	2
57895	2518	23
57896	3419	170
57905	1644	70
57908	14531	533
57911	2791	0
57912	3200	569
57913	5313	47
57914	2036	10
57915	7307	260
57916	2923	9
58170	2286	0
58172	16650	304
58175	7499	183
58176	1967	1
58178	9302	408
58179	2910	0
58180	6339	70
58181	1031	0
58182	4251	48
58184	3293	173
58185	3785	7
58186	3213	65
58187	1446	19
58188	2473	82
58193	3532	201
58194	6949	475
58198	5804	271
58200	1494	15
58202	2866	118
58203	2162	3
58205	3415	2
58206	3864	3
58207	3370	29
58208	12880	66
58210	2518	0
58212	8434	86
58214	735	0
58217	3607	0
58218	1113	0
58220	3399	11
58222	6512	2
58223	3456	37
58226	10823	281
58227	4123	153
58229	8130	26
58230	2078	20
58231	5421	243
58233	5996	90
58234	13131	212
58235	5683	250
58237	1428	21
58238	1843	100
58239	1389	14
58240	4353	49
58242	6466	248
58243	1894	793
58244	6676	215
58245	3339	52
58246	3761	190
58248	1891	41
58249	1249	82
58250	6915	1367
58251	3229	14
58518	1323	0
58520	1958	142
58521	2544	938
58522	1532	0
58523	3233	350
58799	4122	114
58800	9044	951
58801	2654	53
58802	3221	62
58803	1416	1
58804	1078	5
58805	5589	11
58807	3210	41
58809	1996	89
58810	1414	625
58859	3198	79
58860	2433	0
58861	5186	17
58864	1602	0
58865	1881	0
58866	2188	4
58867	1748	3
58869	11072	105
58875	1734	145
58887	3146	144
58894	6289	172
58909	4293	99
58911	3417	72
58916	2231	0
58988	2546	82
58991	632	17
58992	1971	0
58994	5421	59
58996	8280	430
58998	18593	424
59001	1802	68
59002	2437	38
59003	2432	133
59004	1673	40
59005	610	42
59006	1388	1
59007	2903	139
59008	3878	456
59009	6087	344
59010	2365	14
59011	1294	0
59012	3083	247
59013	6158	1796
59014	2048	91
59015	14298	228
59016	1848	62
59020	3279	1
59021	2730	662
59022	745	111
59024	8447	481
59025	4459	285
59026	16528	3155
59027	4547	366
59028	3671	57
59029	1541	238
59030	3280	55
59031	1821	51
59032	2898	115
59033	11931	302
59035	3767	202
59036	3761	70
59038	5358	41
59040	4622	353
59041	3589	358
59042	1063	109
59043	2631	298
59044	8200	273
59045	2257	61
59046	4228	524
59047	5311	90
59048	1507	43
59049	6366	878
59050	2686	290
59052	2921	531
59053	2446	27
59054	1590	58
59056	12000	100
59057	7827	764
59058	3190	15
59069	7703	747
59079	6664	1669
59083	1784	0
59090	4508	937
59091	4765	2
59092	3342	260
59093	4079	165
59095	3786	156
59125	4290	407
59126	4341	233
59287	3186	265
59288	1532	108
59289	3172	6
59290	2759	0
59308	1476	53
59310	2325	0
594843	485	2
594844	2015	125
595136	509	61
595139	6361	171
60315	1673	41
60321	3177	226
60322	4464	52
60344	9968	260
60345	3204	34
60361	1259	0
60363	1851	6
60364	2954	120
60365	2616	159
60367	5422	9
60406	1159	52
60409	1036	53
60411	1962	21
60425	1397	9
60440	3481	8
60441	1411	51
60455	3464	9
60504	2858	7
60505	3178	0
60507	2204	28
60510	3885	38
60525	2833	153
60527	4602	86
60530	3422	44
60531	818	0
60532	6562	415
60533	4092	18
60534	3090	22
60594	3019	1
60595	5809	495
60596	5373	476
60597	3539	164
60599	5432	532
60611	5013	172
60613	4736	80
606496	2260	92
606497	743	2
606542	1016	0
606735	892	3
606736	5659	2
613123	2206	0
613254	382	0
613258	2375	42
613262	1421	34
613264	10392	5
619287	4244	7
619288	2234	0
619289	2498	0
619290	4323	0
619292	673	7
619293	1150	0
619294	1299	0
619295	3078	28
619297	1836	1
619299	2051	0
619300	2258	0
619301	3159	30
619303	840	0
619305	1977	0
619306	2718	2
619308	2355	3
619309	12522	8
619310	2960	0
619312	2871	0
619313	961	9
619314	1938	0
619318	1127	0
619321	954	4
619325	2065	2
619326	2183	0
619327	3502	0
619328	1959	0
619331	5202	20
619332	2254	10
619355	676	0
619371	1007	62
619441	2235	0
619517	1049	0
619547	413	15
619548	710	0
619557	3128	0
619597	4175	1
619605	2316	110
619665	2970	1
619677	3531	4
619697	2571	0
619715	3408	0
619719	1053	54
619743	349	0
619788	2574	8
619806	358	0
619808	4290	8
619824	342	0
619833	309	0
619842	1690	0
619846	347	0
619883	470	20
619886	302	0
619916	294	0
619941	3950	2
619945	1433	0
619960	347	0
619973	614	3
619974	391	0
619991	893	0
619994	294	0
620016	1006	32
620017	347	0
620018	2984	0
620050	347	0
620078	6476	2
620079	2188	0
620088	347	0
620105	362	0
620126	365	0
620137	1020	0
620140	293	0
620191	347	0
620205	686	0
620235	2473	0
620240	371	0
620246	3934	63
620253	610	0
620292	14262	19
620297	341	0
620376	10710	97
620387	367	0
620393	858	0
620400	362	0
620401	924	0
620417	2980	0
620419	2291	23
620480	648	4
620499	1618	23
620537	918	0
620551	1510	0
620574	924	0
620592	4765	3
620631	2008	12
620639	1510	0
620672	2556	0
620678	906	97
620695	1291	37
620697	2556	0
620709	1431	0
620736	1024	0
620758	924	0
620760	6716	12
620779	2131	0
620807	1005	0
620858	596	0
620883	1635	37
620913	5287	3
620928	2556	0
620966	1712	6
621080	1959	41
621156	605	1
621239	2141	0
621304	4516	1
621312	1117	0
621322	1540	0
621335	638	0
621427	830	0
621430	2556	0
621510	924	0
621561	918	0
621580	412	0
621603	2161	3
621628	660	13
621677	3314	0
621697	592	15
621705	913	1
621809	921	0
621823	1066	6
621852	833	0
621875	1876	3
621893	434	8
621901	300	0
621968	350	0
621976	7501	567
621998	1422	8
622019	1687	0
622032	948	0
622037	2678	0
622070	832	0
622098	575	5
622117	2212	0
622124	3515	1
622127	2124	0
622129	5383	6
622139	712	0
622167	808	0
622175	9942	183
622208	1673	10
622222	915	0
622229	2217	1
622251	1755	0
622282	2597	16
622283	2019	1
622301	779	0
622304	4065	3
622306	1219	0
622307	3354	0
622319	2562	0
622320	3101	24
622335	448	6
622402	1231	0
622404	814	23
622408	4010	2
622434	6875	354
622459	1152	3
622473	679	0
622474	2331	0
622480	3200	2
622486	2559	0
622523	862	0
622552	1270	4
622554	2276	2
622629	930	0
622640	693	0
622645	3260	17
622665	2003	14
622675	39624	1220
622699	6136	0
622708	1691	1
